round, avgFit, bestFit, avgNode, bestNode, bestBotName
59,0.7716884165604647,0.9403437815975733,450.5,417,sampleex.X_GPbot_59_1
60,0.7395706116981123,0.9051724137931034,430.6333333333333,418,sampleex.X_GPbot_60_10
61,0.6665518011838256,0.9661634565330557,416.8666666666667,419,sampleex.X_GPbot_61_29
62,0.7593533357423629,0.9737670514165793,415.1,376,sampleex.X_GPbot_62_27
63,0.7467513994119603,0.9426395939086294,405.8,381,sampleex.X_GPbot_63_20
64,0.7429301689525226,0.9328320802005012,377.53333333333336,389,sampleex.X_GPbot_64_13
65,0.7874006474540488,0.9187314172447968,382.23333333333335,394,sampleex.X_GPbot_65_5
66,0.6983202817985561,0.9350912778904665,374.8,376,sampleex.X_GPbot_66_1
67,0.693138532531077,0.9425521098118963,370.73333333333335,352,sampleex.X_GPbot_67_5
68,0.7250451039940162,0.9336372847011145,365.1,359,sampleex.X_GPbot_68_18
69,0.7518586310197805,0.9461976202793585,356.06666666666666,376,sampleex.X_GPbot_69_4
70,0.748332885569773,0.9200980392156862,359.53333333333336,376,sampleex.X_GPbot_70_0
71,0.7483158139888807,0.9786438868126001,363.8,376,sampleex.X_GPbot_71_22
72,0.8004166621413026,0.9491264131551901,358.5,286,sampleex.X_GPbot_72_7
73,0.65878604160917,0.9470198675496688,354.6,329,sampleex.X_GPbot_73_27
74,0.7419139946476387,0.904716073147257,332.6666666666667,349,sampleex.X_GPbot_74_20
75,0.7440733061832929,0.9090038314176245,339.23333333333335,376,sampleex.X_GPbot_75_1
76,0.7757882304139265,0.9689146469968388,357.1333333333333,376,sampleex.X_GPbot_76_0
77,0.7790484695974867,0.9281407035175879,347.76666666666665,374,sampleex.X_GPbot_77_26
78,0.7594296932077234,0.9307030854830551,344.1333333333333,291,sampleex.X_GPbot_78_12
79,0.694314850821252,0.9195061728395062,332.8333333333333,274,sampleex.X_GPbot_79_22
80,0.7934308030492122,0.9198229217904574,328.6333333333333,300,sampleex.X_GPbot_80_23
81,0.7343431125800514,0.9036433365292426,342.1,381,sampleex.X_GPbot_81_12
82,0.7328219726827466,0.9046004842615012,358.53333333333336,381,sampleex.X_GPbot_82_2
83,0.7827604655934508,0.9008704061895552,387.8,419,sampleex.X_GPbot_83_25
84,0.6716586332369372,0.9323308270676691,381.96666666666664,351,sampleex.X_GPbot_84_22
85,0.7552021749843401,0.9105493437044239,374.46666666666664,420,sampleex.X_GPbot_85_11
86,0.7294426509281666,0.9598330725091289,371.1333333333333,335,sampleex.X_GPbot_86_6
87,0.7323311123938553,0.9105493437044239,371.6333333333333,295,sampleex.X_GPbot_87_19
88,0.7490353988492875,0.9585706887622993,356.6333333333333,295,sampleex.X_GPbot_88_0
89,0.7393206433955186,0.9685863874345549,346.03333333333336,295,sampleex.X_GPbot_89_21
90,0.7008950705046271,0.9339008512769154,354.2,348,sampleex.X_GPbot_90_18
91,0.7727397857246154,0.9315136476426799,363.3,401,sampleex.X_GPbot_91_29
92,0.8001266214347901,0.9175207418252807,382.3333333333333,409,sampleex.X_GPbot_92_12
93,0.7648638487810386,0.9484801648634724,386.2,388,sampleex.X_GPbot_93_11
94,0.7887446989443659,0.9378185524974516,379.3,398,sampleex.X_GPbot_94_19
95,0.7839637463686241,0.9084712755598832,381.93333333333334,343,sampleex.X_GPbot_95_12
96,0.7729342081106665,0.9907103825136612,376.06666666666666,400,sampleex.X_GPbot_96_2
97,0.7852689649338286,0.9331020812685827,378.03333333333336,354,sampleex.X_GPbot_97_19
98,0.7586083930251813,0.9671784012705135,360.1333333333333,347,sampleex.X_GPbot_98_28
99,0.7517816399498438,0.9772125066242713,365.1,400,sampleex.X_GPbot_99_8
