round,avgFit,bestFit,avgNode,bestNode,bestBotName
0,0.026587742305671895,0.1367741935483871,587.2666666666667,950,sampleex.X_GPbot_0_21
1,0.039391480397066816,0.11928429423459244,726.2,910,sampleex.X_GPbot_1_11
2,0.04980510560325505,0.11733333333333333,787.6333333333333,623,sampleex.X_GPbot_2_9
3,0.06746631746018011,0.16556688662267546,790.1333333333333,913,sampleex.X_GPbot_3_2
4,0.07784163213314024,0.2424812030075188,814.6,650,sampleex.X_GPbot_4_19
5,0.12734804471012112,0.36164383561643837,730.5,579,sampleex.X_GPbot_5_13
6,0.14694884683430326,0.3283496262219667,691.6666666666666,625,sampleex.X_GPbot_6_11
7,0.20982304535536814,0.5119453924914675,629.5,639,sampleex.X_GPbot_7_29
8,0.18438563428030225,0.36207820032137117,599.3,627,sampleex.X_GPbot_8_13
9,0.17019227065122236,0.3604783599088838,598.3333333333334,578,sampleex.X_GPbot_9_21
10,0.22187655240361157,0.3709940249864204,582.5666666666667,592,sampleex.X_GPbot_10_11
11,0.2083578123914554,0.3446601941747573,578.6666666666666,592,sampleex.X_GPbot_11_4
12,0.21454032543978,0.3865546218487395,575.4,514,sampleex.X_GPbot_12_12
13,0.25050215100794504,0.7323943661971831,563.0,600,sampleex.X_GPbot_13_28
14,0.26531935741016377,0.5427461139896373,541.7333333333333,555,sampleex.X_GPbot_14_3
15,0.32716441277969593,0.6943894389438944,534.1333333333333,579,sampleex.X_GPbot_15_19
16,0.3840068218202354,0.6321311475409837,523.2,406,sampleex.X_GPbot_16_4
17,0.35304226780102627,0.6178045515394913,540.3333333333334,500,sampleex.X_GPbot_17_19
18,0.3559017920505144,0.6954732510288066,546.5,579,sampleex.X_GPbot_18_8
19,0.4189275301971435,0.6922584772872681,567.1666666666666,597,sampleex.X_GPbot_19_17
20,0.4252795168076883,0.7373179306880965,562.4666666666667,523,sampleex.X_GPbot_20_14
21,0.43238304321603216,0.7820575329107752,561.9,597,sampleex.X_GPbot_21_11
22,0.45561798668098136,0.6819371727748691,548.9333333333333,662,sampleex.X_GPbot_22_7
23,0.481529359305041,0.6622195269860521,537.9,629,sampleex.X_GPbot_23_29
24,0.46168535903628705,0.6652334152334153,552.2333333333333,586,sampleex.X_GPbot_24_9
25,0.4589364672976947,0.7619300106044539,546.5,492,sampleex.X_GPbot_25_20
26,0.4333617847558365,0.6955489614243323,520.3666666666667,495,sampleex.X_GPbot_26_8
27,0.4888323410908157,0.690389294403893,520.4666666666667,495,sampleex.X_GPbot_27_24
28,0.48625468938700905,0.7345276872964169,516.9,493,sampleex.X_GPbot_28_14
29,0.5105834403023162,0.729343220338983,505.0,544,sampleex.X_GPbot_29_21
30,0.4895112208114203,0.7322467986030268,498.0,503,sampleex.X_GPbot_30_21
31,0.49223462996711154,0.784545967287084,502.1,481,sampleex.X_GPbot_31_9
32,0.49263770649381156,0.7470017133066819,481.1666666666667,398,sampleex.X_GPbot_32_29
33,0.45319354878321644,0.6958934517203108,465.6666666666667,481,sampleex.X_GPbot_33_23
34,0.4920631136321703,0.6569767441860465,453.4,495,sampleex.X_GPbot_34_11
35,0.5515004248790735,0.7492354740061162,436.6333333333333,477,sampleex.X_GPbot_35_27
36,0.5732670184141695,0.8354143019296254,450.1333333333333,495,sampleex.X_GPbot_36_8
37,0.5288473068240888,0.7605140186915887,464.1333333333333,519,sampleex.X_GPbot_37_4
38,0.5921103697780242,0.7647663071391885,471.8666666666667,495,sampleex.X_GPbot_38_1
39,0.5499852595084397,0.7899774774774775,466.8333333333333,377,sampleex.X_GPbot_39_9
40,0.5025933680559427,0.7930851063829787,453.73333333333335,377,sampleex.X_GPbot_40_0
41,0.5356278193610688,0.7408675799086758,421.03333333333336,419,sampleex.X_GPbot_41_16
42,0.5449172624933522,0.8003064351378958,415.8666666666667,396,sampleex.X_GPbot_42_23
43,0.5476825840741548,0.8427030096536059,397.8,507,sampleex.X_GPbot_43_16
44,0.5428888449432044,0.7248743718592965,434.1666666666667,489,sampleex.X_GPbot_44_28
45,0.5290283869961696,0.6896180742334589,424.3,300,sampleex.X_GPbot_45_12
46,0.53460068167982,0.8161993769470405,384.06666666666666,293,sampleex.X_GPbot_46_4
47,0.49262630271866986,0.7852729145211123,385.3333333333333,531,sampleex.X_GPbot_47_13
48,0.5265032372800337,0.7750582750582751,418.8,476,sampleex.X_GPbot_48_10
49,0.566153520015112,0.723463687150838,402.26666666666665,412,sampleex.X_GPbot_49_17
50,0.5834785855913747,0.8129342597541421,400.76666666666665,341,sampleex.X_GPbot_50_20
51,0.5301520083492269,0.7119476268412439,408.56666666666666,421,sampleex.X_GPbot_51_10
52,0.5025683766749743,0.8688327316486161,406.93333333333334,317,sampleex.X_GPbot_52_29
53,0.5659238178124965,0.8340587595212187,396.93333333333334,487,sampleex.X_GPbot_53_29
54,0.515441534365865,0.6902654867256637,393.8666666666667,362,sampleex.X_GPbot_54_29
55,0.545248672698402,0.7926065162907269,414.6,284,sampleex.X_GPbot_55_20
56,0.4884625657860353,0.7098501070663812,400.5,319,sampleex.X_GPbot_56_9
57,0.44187026997320905,0.7581893984514592,387.1,315,sampleex.X_GPbot_57_22
58,0.5540478941209008,0.7663344407530454,378.9,360,sampleex.X_GPbot_58_12
59,0.5354168034732173,0.7914772727272728,356.26666666666665,482,sampleex.X_GPbot_59_22
60,0.517775252565405,0.7774408732565191,362.6333333333333,487,sampleex.X_GPbot_60_2
61,0.532501981092457,0.7543859649122807,387.06666666666666,322,sampleex.X_GPbot_61_21
