round, avgFit, bestFit, avgNode, bestNode, bestBotName, opponent
0,0.07107614809295443,0.6892215568862275,598.8666666666667,895,sampleex.X_GPbot_0_15
1,0.18896627823853424,0.6521264994547438,591.4,895,sampleex.X_GPbot_1_1
2,0.45722818901859075,0.8009630818619583,766.5666666666667,896,sampleex.X_GPbot_2_21
3,0.6151170344429558,0.7645429362880887,889.7666666666667,862,sampleex.X_GPbot_3_19
4,0.6012633064888218,0.7879935100054083,870.1333333333333,877,sampleex.X_GPbot_4_28
5,0.5882418997456629,0.8164426059979317,863.0666666666667,864,sampleex.X_GPbot_5_22
6,0.5575533389519265,0.8411552346570397,850.0333333333333,872,sampleex.X_GPbot_6_22
7,0.5329653257403524,0.7904808635917566,850.2666666666667,876,sampleex.X_GPbot_7_23
8,0.6382559842822597,0.7811955890887986,840.5333333333333,834,sampleex.X_GPbot_8_22
9,0.5550728999725929,0.7766776677667767,851.4666666666667,947,sampleex.X_GPbot_9_29
10,0.6320018111288559,0.8140276301806588,865.8,847,sampleex.X_GPbot_10_28
11,0.6653905658056019,0.8183831672203765,843.7666666666667,840,sampleex.X_GPbot_11_20
12,0.6340211461585769,0.8012352610892757,835.5666666666667,850,sampleex.X_GPbot_12_2
13,0.6542028476948549,0.8706992230854605,855.5666666666667,844,sampleex.X_GPbot_13_12
14,0.6264369085519651,0.8455882352941176,838.9333333333333,875,sampleex.X_GPbot_14_2
15,0.5333003862230117,0.8673796791443851,839.3333333333334,845,sampleex.X_GPbot_15_22
16,0.6597012867842427,0.8556092324208266,800.0666666666667,824,sampleex.X_GPbot_16_2
17,0.6374257113618255,0.7851975514746801,768.2333333333333,760,sampleex.X_GPbot_17_24
18,0.6754454382979621,0.8187042842215256,769.7333333333333,806,sampleex.X_GPbot_18_7
19,0.6725510157455775,0.8844114528101803,794.2333333333333,862,sampleex.X_GPbot_19_13
20,0.606849337378624,0.7677532013969732,815.0333333333333,811,sampleex.X_GPbot_20_2
21,0.6567707225224005,0.8281505728314239,810.2,811,sampleex.X_GPbot_21_17
22,0.5835295761648295,0.8926211453744494,813.1333333333333,806,sampleex.X_GPbot_22_9
23,0.6546804758877407,0.7768421052631579,801.3333333333334,736,sampleex.X_GPbot_23_25
24,0.6574844748333258,0.8227777777777778,752.2666666666667,806,sampleex.X_GPbot_24_1
25,0.6868664257855593,0.8329646017699115,800.3333333333334,716,sampleex.X_GPbot_25_10
26,0.6763656706840546,0.8201363398007341,785.8,745,sampleex.X_GPbot_26_28
27,0.6511244931898742,0.8154484188698807,779.7666666666667,797,sampleex.X_GPbot_27_6
28,0.6577059203402592,0.8317046688382194,826.1,751,sampleex.X_GPbot_28_13
29,0.6759350761515617,0.8479048111743404,827.9666666666667,862,sampleex.X_GPbot_29_11
30,0.6776789473160844,0.8806655192197361,829.0333333333333,793,sampleex.X_GPbot_30_24
31,0.6282819364525281,0.8228602383531961,797.6666666666666,808,sampleex.X_GPbot_31_9
32,0.6291565740308672,0.8163265306122449,794.0,910,sampleex.X_GPbot_32_29
33,0.624006533754669,0.8314902580305424,817.1,776,sampleex.X_GPbot_33_6
34,0.659753993221743,0.845,799.4333333333333,738,sampleex.X_GPbot_34_14
35,0.6716057704956885,0.8461538461538461,808.2666666666667,778,sampleex.X_GPbot_35_21
36,0.6347524920630526,0.8394396551724138,769.4,778,sampleex.X_GPbot_36_0
37,0.6687439118071036,0.8234031132581857,790.1,883,sampleex.X_GPbot_37_20
38,0.6912286606284178,0.840045377197958,800.3,779,sampleex.X_GPbot_38_10
39,0.6128293310996588,0.8114997036158862,787.2333333333333,695,sampleex.X_GPbot_39_20
40,0.6680831851750306,0.8266020463112547,774.3333333333334,783,sampleex.X_GPbot_40_17
41,0.6101562380533803,0.8609201480698043,731.9,838,sampleex.X_GPbot_41_13
42,0.5845682219383709,0.7852975495915986,728.0333333333333,759,sampleex.X_GPbot_42_18
43,0.6412809140621427,0.8673036093418259,724.5666666666667,648,sampleex.X_GPbot_43_24
44,0.6386716061712187,0.8138297872340425,704.5,735,sampleex.X_GPbot_44_7
45,0.6369011898635258,0.8596187175043327,711.7666666666667,897,sampleex.X_GPbot_45_26
46,0.6432646613465173,0.8365276211950394,716.0666666666667,897,sampleex.X_GPbot_46_0
47,0.7046046799014064,0.8743400211193242,726.9333333333333,639,sampleex.X_GPbot_47_28
48,0.6412850372994892,0.8605641298563066,682.7666666666667,578,sampleex.X_GPbot_48_11
49,0.6692687954134123,0.8715498938428875,654.7,449,sampleex.X_GPbot_49_16
50,0.6626407635603768,0.8356315499172642,634.3333333333334,703,sampleex.X_GPbot_50_14
51,0.6378452929250837,0.8233904311872415,646.7,680,sampleex.X_GPbot_51_11
52,0.6689520192675587,0.8237885462555066,648.1666666666666,533,sampleex.X_GPbot_52_4
53,0.6905223532807947,0.8160377358490566,610.6,806,sampleex.X_GPbot_53_1
54,0.6826641142229442,0.8157894736842105,660.7,778,sampleex.X_GPbot_54_3
55,0.6684107108741776,0.792038027332145,726.3666666666667,599,sampleex.X_GPbot_55_19
56,0.6271168477914778,0.7956326987681971,703.8666666666667,803,sampleex.X_GPbot_56_12
57,0.6670106022438153,0.8578539823008849,695.4666666666667,616,sampleex.X_GPbot_57_4
58,0.6803851561275432,0.8373527762198542,671.9666666666667,501,sampleex.X_GPbot_58_17
59,0.6738283197492796,0.8728813559322034,677.6333333333333,805,sampleex.X_GPbot_59_6
60,0.6869501664430828,0.8324901630129287,686.8,640,sampleex.X_GPbot_60_10
