round,avgFit,bestFit,avgNode,bestNode,bestBotName
0,0.021741733326164574,0.14443761524277812,522.6,587,sampleex.X_GPbot_0_14
1,0.060651877977884884,0.14803247970018737,496.9,587,sampleex.X_GPbot_1_1
2,0.10249851754117514,0.1807714450201497,540.6333333333333,551,sampleex.X_GPbot_2_20
3,0.11997829852346667,0.22761849034523113,562.4666666666667,543,sampleex.X_GPbot_3_22
4,0.16248902998047723,0.27538726333907054,551.6666666666666,543,sampleex.X_GPbot_4_10
5,0.1928899798758918,0.37957124842370743,539.7333333333333,605,sampleex.X_GPbot_5_28
6,0.2666147618482771,0.5776844631073785,557.5666666666667,605,sampleex.X_GPbot_6_0
7,0.3771792443603267,0.5765765765765766,571.2,469,sampleex.X_GPbot_7_4
8,0.37219936144284765,0.5865384615384616,533.5333333333333,469,sampleex.X_GPbot_8_21
9,0.44072253612038625,0.6260971328262142,501.23333333333335,469,sampleex.X_GPbot_9_29
10,0.4109371091528167,0.7293768545994065,443.4,363,sampleex.X_GPbot_10_3
11,0.4555795240220483,0.6646706586826348,422.26666666666665,433,sampleex.X_GPbot_11_15
12,0.4563222204668586,0.7521367521367521,413.1333333333333,433,sampleex.X_GPbot_12_0
13,0.4518499186724032,0.694090382387022,400.0,340,sampleex.X_GPbot_13_7
14,0.41715425723514166,0.7869222096956031,390.2,340,sampleex.X_GPbot_14_10
15,0.5475270252157488,0.7943548387096774,363.6666666666667,337,sampleex.X_GPbot_15_10
16,0.5353283357753098,0.7826324412889132,337.7,344,sampleex.X_GPbot_16_13
17,0.5929712153711719,0.8523451071221771,321.56666666666666,340,sampleex.X_GPbot_17_10
18,0.5266675180366113,0.8032883147386964,317.6333333333333,320,sampleex.X_GPbot_18_9
19,0.5618084975738189,0.8269650655021834,320.7,342,sampleex.X_GPbot_19_20
20,0.562576769196141,0.8056052474657126,320.2,324,sampleex.X_GPbot_20_10
21,0.616255530318037,0.7895057962172056,334.8333333333333,340,sampleex.X_GPbot_21_13
22,0.6109357529972491,0.850412249705536,333.1333333333333,339,sampleex.X_GPbot_22_20
23,0.5759971091836227,0.8487951807228916,334.03333333333336,335,sampleex.X_GPbot_23_21
24,0.5789817666364426,0.8432343234323433,335.8,339,sampleex.X_GPbot_24_17
25,0.5624018978598709,0.8121037463976946,319.06666666666666,330,sampleex.X_GPbot_25_18
26,0.5938434971877607,0.7713776722090261,332.7,339,sampleex.X_GPbot_26_3
27,0.6185796194614119,0.8813008130081301,331.1666666666667,339,sampleex.X_GPbot_27_15
28,0.5565951173635789,0.8636089318044659,338.3,336,sampleex.X_GPbot_28_23
29,0.5944124759271942,0.9062330623306233,339.93333333333334,336,sampleex.X_GPbot_29_0
30,0.5549117669274428,0.8239348370927319,343.1,336,sampleex.X_GPbot_30_0
31,0.5416430941069467,0.8506616257088847,326.1,340,sampleex.X_GPbot_31_10
32,0.619568019256682,0.7983193277310925,332.8333333333333,340,sampleex.X_GPbot_32_0
33,0.5470681147107583,0.822372119168072,316.4,315,sampleex.X_GPbot_33_2
34,0.5545098559851486,0.7882219705549264,308.53333333333336,341,sampleex.X_GPbot_34_6
35,0.540327670422509,0.7491961414790996,323.2,335,sampleex.X_GPbot_35_3
36,0.5560909454791848,0.7965811965811965,317.9,315,sampleex.X_GPbot_36_29
37,0.5926888821491489,0.8004640371229699,320.1333333333333,319,sampleex.X_GPbot_37_16
38,0.5446331016114387,0.8106617647058824,325.3,332,sampleex.X_GPbot_38_22
39,0.53964977680621,0.8108561835478455,317.6666666666667,307,sampleex.X_GPbot_39_25
40,0.6177647241979579,0.8376404494382023,321.8333333333333,315,sampleex.X_GPbot_40_29
41,0.5579120113979742,0.7983343248066627,312.8666666666667,313,sampleex.X_GPbot_41_29
42,0.5820042673963427,0.8344791115811739,311.53333333333336,317,sampleex.X_GPbot_42_17
43,0.5700477641702084,0.8132568514977693,308.93333333333334,317,sampleex.X_GPbot_43_3
44,0.5255138563423466,0.8024236037934668,304.1666666666667,300,sampleex.X_GPbot_44_2
45,0.5417607713173521,0.8541176470588235,301.96666666666664,317,sampleex.X_GPbot_45_5
46,0.5884712841843782,0.8138479001135074,308.6666666666667,316,sampleex.X_GPbot_46_9
47,0.5739750309159969,0.7627695800227015,313.4,296,sampleex.X_GPbot_47_10
48,0.5533305681761201,0.8076285240464345,312.5,354,sampleex.X_GPbot_48_22
49,0.5620580452326449,0.7986494782074892,324.1666666666667,336,sampleex.X_GPbot_49_15
